cited_locus	resolves_to	kind	note
Ecclus.1.6		unrecorded	vulgate Ecclus 1:1-40 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.1.7		unrecorded	vulgate Ecclus 1:1-40 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.1.8		unrecorded	vulgate Ecclus 1:1-40 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.1.9		unrecorded	vulgate Ecclus 1:1-40 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.1		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.10		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.11		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.12		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.13		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.14		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.15		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.16		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.17		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.18		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.19		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.2		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.20		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.21		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.22		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.23		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.24		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.25		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.26		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.27		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.28		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.29		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.3		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.30		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.31		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.32		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.33		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.34		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.4		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.5		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.6		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.7		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.8		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.10.9		unrecorded	vulgate Ecclus 10:1-34 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.1		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.10		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.11		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.12		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.13		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.14		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.15		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.16		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.17		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.18		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.19		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.2		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.20		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.21		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.22		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.23		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.24		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.25		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.26		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.27		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.28		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.29		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.3		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.30		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.31		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.32		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.33		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.34		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.35		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.36		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.4		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.5		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.6		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.7		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.8		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.11.9		unrecorded	vulgate Ecclus 11:1-36 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.12.1		unrecorded	vulgate Ecclus 12:1-19 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.12.10		unrecorded	vulgate Ecclus 12:1-19 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
